emp_id department salary promotion_last_5_years work_accident left tenure number_project avg_month_hours job_sat last_evaluation
13343 hr medium No No No 6 6 269 19 97
13344 hr medium No No No 6 4 129 43 74
13345 hr medium No No No 6 3 270 62 84
13346 technical medium No No No 6 3 250 75 85
13347 technical medium No Yes No 2 5 192 56 48
13348 technical high No No No 4 4 233 88 91
13349 technical high No No No 3 4 192 63 57
13350 technical high No No No 2 3 247 75 93
13351 technical high No No No 4 4 192 74 100
13352 technical high No Yes No 3 3 178 55 68
13353 technical high No No No 3 4 197 87 55
13354 technical high No No No 6 5 264 13 90
13355 technical high No Yes No 3 2 274 33 64
13356 technical low No No No 2 4 147 89 97
13357 support low No Yes No 3 3 154 56 94
13358 support low No Yes No 2 3 224 95 61
13359 support low No No No 2 4 250 57 59
13360 support low No No No 3 3 179 72 53
13361 support low No No No 2 4 170 28 44
13362 support low No No No 5 4 118 54 61
13363 support low No No No 3 4 256 54 95
13364 support medium No No No 2 3 209 99 80
13365 support medium No No No 3 2 146 37 69
13366 support medium No Yes No 4 3 275 77 87
13367 support medium No No No 2 4 180 70 88
13368 technical medium No No No 3 3 228 80 74
13369 technical medium No No No 3 3 204 52 63
13370 technical medium No No No 2 3 172 69 55
13371 management medium No No No 3 5 274 60 62
13372 IT medium No No No 2 3 136 74 64
13373 IT medium No Yes No 3 4 252 69 82
13374 IT medium No No No 3 4 137 78 89
13375 IT medium No No No 3 4 191 77 75
13376 IT medium No No No 4 4 132 91 68
13377 product_mng medium No No No 5 6 249 54 68
13378 product_mng medium No No No 6 6 274 48 77
13379 product_mng medium No No No 3 3 194 55 96
13380 product_mng medium No No No 2 6 191 17 36
13381 IT medium No No No 4 5 216 77 83
13382 IT medium No No No 3 3 241 93 98
13383 IT medium No Yes No 5 4 243 65 91
13384 IT medium No No No 3 4 207 67 52
13385 IT medium No No No 3 3 199 95 88
13386 product_mng medium No No No 4 6 286 61 97
13387 product_mng high No No No 3 4 132 57 39
13388 product_mng low No No No 4 4 229 65 100
13389 product_mng medium No No No 3 4 260 85 81
13390 IT medium No No No 2 3 214 61 96
13391 RandD medium Yes Yes No 4 6 217 65 90
13392 RandD medium Yes No No 2 4 225 92 93
13393 RandD medium Yes No No 3 2 113 37 41
13394 RandD medium Yes No No 2 5 250 48 77
13395 RandD medium Yes No No 2 5 271 82 91
13396 RandD medium Yes No No 3 4 135 84 75
13397 marketing medium Yes Yes No 6 2 100 57 46
13398 sales medium Yes No No 3 4 224 80 75
13399 accounting low No No No 4 4 134 49 91
13400 support low No No No 2 5 158 79 82
13401 technical low No No No 2 3 183 48 67
13402 management low No No No 6 4 97 28 89
13403 marketing low No No No 3 4 226 47 56
13404 marketing low No Yes No 4 4 235 91 60
13405 marketing low No Yes No 10 4 186 75 60
13406 sales high No No No 10 3 242 61 89
13407 sales low No No No 10 3 284 47 79
13408 sales high No No No 10 2 274 22 70
13409 sales high No No No 10 4 130 50 48
13410 sales low No No No 10 3 146 56 87
13411 sales low No No No 10 4 207 84 85
13412 sales high No Yes No 2 4 210 69 72
13413 sales low No No No 2 3 143 53 64
13414 sales medium No No No 3 4 116 17 57
13415 sales high No Yes No 3 2 162 48 71
13416 sales medium No No No 3 3 242 94 51
13417 sales medium No No No 7 4 153 77 89
13418 sales medium No Yes No 7 5 194 100 72
13419 sales medium No No No 7 4 233 49 65
13420 sales high No No No 7 4 283 93 73
13421 sales medium No No No 7 3 188 38 43
13422 sales medium No No No 6 4 182 60 54
13423 sales medium No No No 6 2 286 50 82
13424 sales high No No No 6 5 212 97 55
13425 accounting medium Yes No No 6 5 176 93 95
13426 accounting high Yes No No 8 5 264 50 100
13427 accounting low Yes No No 8 3 261 52 84
13428 hr medium Yes No No 8 4 163 50 71
13429 hr medium Yes No No 8 3 139 55 40
13430 hr medium Yes Yes No 8 3 261 95 84
13431 hr medium Yes Yes No 6 2 275 48 42
13432 technical low Yes Yes No 6 5 132 51 39
13433 technical low No No No 6 3 202 96 48
13434 technical low No No No 6 4 177 97 84
13435 technical low No No No 6 5 234 97 66
13436 technical low No No No 6 4 188 71 54
13437 technical low No No No 6 5 203 82 49
13438 technical low No No No 10 4 227 57 100
13439 technical low No No No 10 3 150 48 93
13440 technical low No No No 3 3 267 71 64
13441 technical low No No No 10 5 186 63 61
13442 technical high No No No 10 4 142 99 84
13443 support low No Yes No 10 3 126 79 83
13444 support low No No No 10 4 201 65 85
13445 support low No No No 2 4 142 70 85
13446 support low No No No 4 4 167 99 94
13447 support high No No No 2 4 258 65 62
13448 support low No No No 2 3 207 92 85
13449 support low No Yes No 4 4 282 24 50
13450 support low No No No 5 3 188 39 89
13451 support high No No No 2 3 214 82 85
13452 support low No No No 2 4 272 78 89
13453 support medium No No No 3 3 259 62 79
13454 technical high No Yes No 2 5 191 60 61
13455 technical medium No No No 3 3 192 49 57
13456 technical high No No No 3 3 164 82 82
13457 management medium No No No 2 4 149 48 81
13458 IT medium No No No 3 4 149 69 56
13459 IT medium No No No 3 2 165 40 89
13460 IT medium No No No 3 3 222 72 80
13461 IT medium No Yes No 3 5 222 75 84
13462 IT medium No No No 3 3 265 50 77
13463 product_mng medium No No No 4 5 247 78 50
13464 product_mng medium No No No 2 4 147 76 45
13465 product_mng high No No No 3 3 273 94 52
13466 product_mng low No No No 4 6 144 24 94
13467 IT medium No No No 2 3 181 99 66
13468 management medium No Yes No 2 3 198 67 64
13469 management medium No No No 4 5 255 76 57
13470 management medium No No No 10 4 169 76 77
13471 management medium No Yes No 10 4 201 55 64
13472 management medium No Yes No 10 4 274 74 60
13473 management medium No Yes No 10 4 134 81 85
13474 IT medium No No No 10 3 190 98 67
13475 IT medium No No No 10 4 170 98 98
13476 product_mng high No No No 10 3 154 58 91
13477 product_mng low No No No 2 3 142 18 75
13478 product_mng low No No No 2 5 235 57 67
13479 product_mng low No No No 3 3 110 70 62
13480 IT high No No No 3 3 211 49 77
13481 management medium Yes No No 3 4 214 70 56
13482 management medium Yes No No 7 5 210 16 93
13483 management medium Yes No No 7 3 207 58 59
13484 management medium Yes No No 7 4 161 66 57
13485 management medium Yes No No 7 2 102 51 55
13486 management medium Yes No No 7 4 186 48 84
13487 marketing low Yes No No 6 3 211 56 71
13488 sales low Yes No No 6 3 240 81 62
13489 accounting low No No No 6 4 237 57 70
13490 support low No No No 6 3 164 66 53
13491 technical low No No No 8 6 222 22 91
13492 management medium No Yes No 8 3 205 96 71
13493 marketing medium No No No 8 4 140 87 88
13494 marketing medium No No No 8 2 103 61 42
13495 marketing medium No Yes No 8 3 178 66 85
13496 sales medium No No No 6 4 137 90 51
13497 sales medium No No No 6 3 143 64 67
13498 sales medium No No No 6 4 170 76 82
13499 sales medium No No No 6 5 135 97 41
13500 sales medium No No No 6 3 174 69 76
13501 sales medium No Yes No 6 3 166 98 55
13502 sales medium No No No 6 5 174 18 61
13503 sales medium No No No 10 3 251 62 91
13504 sales high No Yes No 10 6 187 29 37
13505 sales low No No No 3 5 170 87 48
13506 sales medium No No No 10 3 241 91 64
13507 sales medium No Yes No 10 3 221 53 79
13508 sales medium No Yes No 10 4 257 69 73
13509 sales medium No No No 10 4 275 14 58
13510 sales low No No No 2 4 245 70 77
13511 sales low No No No 6 6 246 77 75
13512 sales low No No No 6 6 263 77 76
13513 sales low No No No 4 3 133 76 99
13514 sales low No No No 3 4 157 66 49
13515 accounting low No No No 4 3 198 50 95
13516 accounting low No No No 3 5 145 57 90
13517 accounting low No No No 2 6 118 97 62
13518 hr low No No No 5 5 184 26 99
13519 hr low No Yes No 2 3 243 72 62
13520 hr low No No No 2 3 247 83 93
13521 hr low No No No 3 3 158 55 40
13522 technical low No No No 2 5 243 77 74
13523 technical low No No No 5 4 203 24 63
13524 technical low No No No 3 3 161 80 96
13525 technical low No Yes No 3 4 214 50 59
13526 technical low No No No 3 4 179 66 59
13527 technical low No No No 2 4 188 66 77
13528 technical low No No No 3 3 174 66 81
13529 technical low No No No 4 3 177 96 83
13530 technical low No No No 4 5 194 75 94
13531 technical medium No No No 2 3 244 78 77
13532 technical medium No No No 2 4 269 57 82
13533 support medium No Yes No 3 2 159 78 68
13534 support medium No No No 2 4 140 57 88
13535 support medium No No No 2 5 224 84 56
13536 support medium No No No 4 5 242 23 94
13537 support medium No No No 3 3 180 53 37
13538 support medium No No No 3 3 150 82 71
13539 support medium No No No 3 5 269 59 64
13540 support medium No No No 2 2 178 50 52
13541 support medium No No No 3 2 187 100 74
13542 support medium No No No 2 3 140 94 61
13543 support high No No No 2 4 193 86 61
13544 technical low No No No 2 4 243 73 49
13545 technical medium No Yes No 3 3 144 49 94
13546 technical medium No No No 2 2 147 79 73
13547 management medium No No No 3 6 165 83 50
13548 IT medium No No No 2 3 176 85 67
13549 IT low No No No 6 3 170 65 37
13550 IT low No Yes No 2 4 213 94 65
13551 IT low No No No 2 4 242 76 81
13552 IT low No Yes No 3 4 139 77 54
13553 product_mng low No Yes No 3 4 239 77 91
13554 product_mng low No No No 2 5 123 59 64
13555 product_mng low No No No 4 3 185 69 90
13556 product_mng low No No No 2 4 186 51 85
13557 IT low No No No 3 3 178 80 67
13558 management high No No No 10 3 153 98 70
13559 management high No Yes No 10 4 185 69 72
13560 management high No No No 10 4 142 14 76
13561 management high No Yes No 10 4 221 95 90
13562 management high No No No 10 3 148 53 61
13563 management high No Yes No 10 5 258 64 52
13564 sales low No No No 3 4 229 51 73
13565 sales low No No No 2 2 111 36 73
13566 sales low No No No 3 2 271 62 97
13567 sales low No No No 3 4 133 98 58
13568 sales low No No No 3 4 223 53 70
13569 sales low No No No 2 4 272 80 95
13570 sales medium No No No 3 3 233 73 77
13571 sales medium No No No 3 3 162 82 80
13572 sales medium No No No 4 5 165 62 75
13573 sales medium No No No 3 5 242 87 48
13574 sales medium No No No 2 4 124 43 65
13575 sales medium No No No 3 2 163 57 60
13576 sales medium No No No 3 3 144 91 77
13577 sales medium No No No 4 5 149 75 59
13578 sales medium No No No 2 5 217 76 80
13579 sales medium No No No 2 4 139 85 49
13580 sales medium No No No 2 3 270 56 67
13581 sales medium No No No 3 3 177 86 84
13582 sales high No Yes No 2 5 175 21 43
13583 sales low No No No 2 3 151 94 59
13584 sales medium No No No 3 3 185 98 74
13585 sales medium No No No 3 3 227 42 45
13586 sales medium No No No 2 4 218 98 89
13587 sales medium No No No 3 5 167 100 93
13588 sales low No Yes No 2 3 183 95 52
13589 sales low No No No 3 4 259 95 50
13590 sales low No Yes No 2 3 138 68 53
13591 sales low No No No 4 5 122 64 38
13592 sales low No No No 6 6 225 24 62
13593 sales low No No No 2 3 121 37 72
13594 sales low No No No 3 4 274 67 40
13595 sales low No No No 4 4 153 86 89
13596 sales low No No No 2 3 119 43 38
13597 sales low No Yes No 2 4 141 67 67
13598 IT low No No No 3 4 161 92 60
13599 product_mng low No No No 2 2 186 43 46
13600 product_mng low No No No 4 3 252 52 80
13601 product_mng low No Yes No 3 3 182 16 42
13602 product_mng low No Yes No 2 4 264 49 60
13603 IT low No No No 3 4 167 37 63
13604 management high No No No 3 5 171 98 68
13605 management high No No No 4 5 130 33 97
13606 management high No No No 4 5 271 14 79
13607 management high No Yes No 3 5 249 54 79
13608 management high No No No 4 4 180 63 48
13609 management high No Yes No 3 4 220 55 69
13610 marketing medium No Yes No 4 3 210 84 53
13611 sales medium No No No 2 4 258 51 97
13612 accounting medium Yes No No 4 3 150 15 75
13613 support medium Yes No No 3 5 259 97 79
13614 technical medium Yes No No 3 3 231 67 69
13615 management medium Yes No No 3 4 220 48 67
13616 marketing medium Yes No No 3 4 149 69 58
13617 marketing medium Yes No No 4 3 238 60 62
13618 marketing medium Yes No No 5 2 209 82 71
13619 sales medium Yes No No 3 4 149 86 95
13620 sales medium No No No 3 4 264 69 59
13621 sales high No No No 2 5 207 87 87
13622 sales low No No No 6 3 239 17 78
13623 sales medium No No No 5 6 239 94 51
13624 sales medium No No No 3 4 258 50 100
13625 sales medium No No No 3 3 203 16 72
13626 sales medium No No No 3 2 258 89 99
13627 IT low No Yes No 3 3 257 69 51
13628 product_mng low No No No 3 5 134 50 51
13629 product_mng low No No No 2 6 240 16 46
13630 product_mng low No Yes No 5 2 237 75 99
13631 product_mng low No No No 2 5 157 64 66
13632 IT low No No No 3 4 275 78 43
13633 management high No No No 3 2 228 81 74
13634 management high No No No 2 3 254 55 58
13635 management high No No No 2 4 257 53 53
13636 management high No Yes No 2 3 231 69 73
13637 management high No No No 3 3 217 80 53
13638 management high No No No 6 3 286 77 98
13639 marketing low No No No 3 4 236 84 80
13640 sales low No No No 2 4 215 64 55
13641 accounting low No No No 3 4 157 78 57
13642 support low No No No 3 3 149 67 70
13643 technical low No No No 2 3 221 81 77
13644 management low No No No 2 4 238 91 82
13645 marketing medium No No No 2 6 250 75 89
13646 marketing medium No Yes No 4 3 202 78 96
13647 marketing medium No No No 2 4 173 54 52
13648 sales medium No Yes No 3 5 250 77 71
13649 sales medium No Yes No 3 4 270 89 63
13650 sales medium No No No 5 3 232 16 98
13651 sales medium No No No 3 4 260 77 99
13652 sales medium No No No 4 5 232 69 48
13653 sales medium No No No 3 4 134 61 81
13654 sales medium No No No 3 4 189 59 81
13655 IT medium No No No 3 4 113 58 80
13656 product_mng medium No No No 3 5 264 88 67
13657 product_mng high No No No 2 5 260 51 63
13658 product_mng low No No No 3 3 132 31 70
13659 product_mng medium No No No 3 4 168 52 52
13660 IT medium No Yes No 3 3 186 57 46
13661 management high No No No 2 3 267 50 77
13662 management high No No No 3 3 180 74 63
13663 management high No No No 3 3 211 74 77
13664 management high No No No 2 2 268 82 51
13665 management high No No No 3 3 206 74 71
13666 management high No No No 3 6 113 20 59
13667 marketing low No No No 3 4 179 63 48
13668 sales low No Yes No 6 6 157 19 80
13669 accounting low No No No 5 4 127 40 62
13670 support low Yes No No 5 2 179 71 37
13671 technical low Yes No No 3 4 197 84 73
13672 management low Yes Yes No 4 4 251 59 84
13673 marketing low Yes Yes No 3 4 250 57 85
13674 marketing low Yes No No 5 2 176 81 61
13675 marketing low Yes No No 3 4 246 80 70
13676 sales low Yes No No 3 3 155 49 66
13677 sales low Yes No No 2 3 178 55 64
13678 sales low Yes Yes No 5 3 213 68 40
13679 sales low Yes No No 2 3 150 55 67
13680 sales low No No No 2 3 166 59 62
13681 sales low No No No 4 5 169 91 80
13682 sales low No No No 3 4 208 48 90
13683 sales low No No No 2 3 209 84 66
13684 IT medium No No No 3 4 167 73 54
13685 product_mng medium No No No 3 6 281 28 59
13686 product_mng medium No No No 4 3 156 77 65
13687 product_mng medium No No No 3 3 265 67 65
13688 product_mng medium No Yes No 3 3 142 50 53
13689 IT medium No No No 4 3 143 32 47
13690 RandD medium No No No 3 3 134 57 78
13691 RandD medium No No No 3 5 268 51 80
13692 RandD medium No No No 2 3 255 61 60
13693 RandD medium No No No 2 4 157 83 73
13694 RandD medium No No No 3 5 151 87 97
13695 RandD medium No No No 2 3 157 70 63
13696 marketing high No No No 3 3 139 78 65
13697 sales low No Yes No 2 4 196 71 53
13698 accounting medium No No No 2 3 159 68 99
13699 support medium No Yes No 4 4 224 75 53
13700 technical medium No Yes No 7 3 215 70 53
13701 management medium No Yes No 7 5 157 59 94
13702 marketing low No No No 7 4 157 64 87
13703 marketing low No Yes No 7 5 146 61 88
13704 marketing low No No No 7 2 286 77 49
13705 sales low No No No 3 3 203 51 64
13706 sales low No No No 7 3 168 49 49
13707 sales low No No No 7 3 170 77 75
13708 sales low No No No 7 3 266 31 86
13709 sales low No No No 3 3 183 54 76
13710 sales low No No No 3 4 264 56 66
13711 sales low No No No 3 4 205 65 77
13712 sales low No No No 3 2 192 49 36
13713 technical low No No No 3 3 176 82 79
13714 support low No No No 2 3 183 60 52
13715 support low No Yes No 6 3 156 64 63
13716 support low No No No 3 3 150 70 68
13717 support low No Yes No 8 4 204 65 89
13718 support low No No No 8 5 131 69 78
13719 support low No Yes No 8 5 248 93 74
13720 support low No No No 8 4 168 55 52
13721 support low No Yes No 8 4 146 75 87
13722 support low No No No 3 4 246 47 43
13723 support medium No Yes No 10 5 216 72 88
13724 support medium No No No 10 3 203 59 92
13725 technical medium No No No 10 3 199 98 49
13726 technical medium No No No 8 2 102 39 52
13727 technical medium No No No 8 4 139 93 87
13728 management medium No Yes No 8 5 208 71 97
13729 IT medium No No No 4 4 215 49 54
13730 IT medium No No No 3 4 233 63 93
13731 IT medium No No No 10 3 169 45 64
13732 IT medium No Yes No 10 3 190 77 64
13733 IT medium No No No 7 4 236 77 63
13734 product_mng medium No No No 7 4 266 50 92
13735 product_mng high No No No 7 4 156 45 42
13736 product_mng low No No No 7 4 153 81 47
13737 product_mng medium No No No 3 3 175 83 67
13738 IT medium No No No 10 6 174 47 76
13739 management high No No No 10 4 154 25 89
13740 management high No No No 10 5 251 89 55
13741 management high No No No 10 3 164 97 57
13742 management high No No No 10 2 225 60 65
13743 management high No No No 10 2 134 67 72
13744 management high No No No 3 3 144 89 77
13745 sales low No No No 3 5 211 60 91
13746 sales low No No No 3 4 139 64 79
13747 sales low No No No 3 3 268 57 66
13748 sales low No Yes No 3 5 171 56 98
13749 sales medium No No No 2 4 260 60 90
13750 sales medium No No No 3 6 224 17 66
13751 sales medium No No No 3 4 233 74 49
13752 sales medium No No No 7 3 125 44 41
13753 sales medium No No No 7 4 233 51 89
13754 sales medium No No No 7 3 162 86 57
13755 sales medium No No No 7 4 198 96 48
13756 sales medium No No No 7 4 198 87 82
13757 sales medium No Yes No 3 3 243 58 79
13758 sales medium No No No 7 4 281 24 56
13759 sales medium No Yes No 7 4 259 42 80
13760 sales medium No No No 7 4 184 65 94
13761 sales medium No Yes No 3 6 189 73 92
13762 sales medium No No No 3 4 258 63 60
13763 sales medium No No No 3 4 225 95 48
13764 sales medium No No No 3 5 145 52 83
13765 sales medium No No No 3 3 164 96 55
13766 sales medium No No No 2 4 254 66 51
13767 sales medium No Yes No 6 4 154 98 44
13768 sales medium No No No 3 5 248 56 79
13769 sales medium No Yes No 8 3 154 97 54
13770 sales medium No No No 8 3 242 72 92
13771 sales medium No No No 8 4 194 74 78
13772 sales medium No No No 8 5 261 20 60
13773 sales medium No No No 8 3 245 73 56
13774 sales low No No No 3 3 247 76 79
13775 sales low No No No 10 4 147 65 54
13776 sales low No Yes No 10 3 139 66 50
13777 sales low No No No 10 6 137 96 97
13778 sales low No No No 8 4 177 57 55
13779 IT low No No No 8 4 184 61 82
13780 product_mng low No No No 8 3 212 57 69
13781 product_mng low No No No 4 3 159 59 47
13782 product_mng low No No No 3 4 178 92 68
13783 product_mng low No No No 10 3 149 79 56
13784 IT low No No No 10 4 223 95 66
13785 management high No No No 7 6 263 24 81
13786 management high No No No 7 4 161 49 52
13787 management high No No No 7 3 192 49 68
13788 management high No No No 7 5 215 97 51
13789 management high No No No 3 4 261 55 78
13790 management high No No No 10 5 222 76 56
13791 marketing low No No No 10 3 223 53 99
13792 sales low No No No 10 3 182 51 86
13793 accounting low No No No 10 2 204 57 93
13794 support low No No No 10 3 195 58 91
13795 technical low No No No 10 4 146 60 98
13796 management low No Yes No 4 4 233 65 74
13797 marketing low No No No 3 2 147 91 75
13798 marketing low No No No 5 3 156 65 55
13799 marketing low No Yes No 2 3 240 18 49
13800 sales low No No No 7 4 177 66 90
13801 sales medium No No No 7 3 135 78 80
13802 sales medium No Yes No 7 5 178 82 65
13803 sales medium No No No 7 3 190 54 64
13804 sales medium No No No 7 3 240 95 84
13805 sales medium No No No 3 4 172 65 85
13806 sales medium No No No 7 3 271 83 55
13807 sales medium No No No 7 5 188 15 60
13808 IT medium No No No 7 4 197 59 59
13809 product_mng medium No No No 3 5 151 99 94
13810 product_mng medium No No No 3 3 263 76 72
13811 product_mng medium No No No 3 2 223 64 67
13812 product_mng medium No No No 3 4 151 95 75
13813 IT high No No No 3 3 191 53 66
13814 management high No No No 2 2 162 59 50
13815 management high No No No 6 5 195 69 86
13816 management high No No No 3 4 222 50 49
13817 management high No No No 8 3 179 89 96
13818 management high No No No 8 3 106 56 39
13819 management high No Yes No 8 3 214 77 68
13820 marketing high No Yes No 8 3 259 15 75
13821 sales low No No No 8 3 145 88 58
13822 accounting low No No No 3 4 153 89 86
13823 support low No Yes No 10 2 117 65 52
13824 technical low No No No 10 3 207 58 99
13825 management low No Yes No 10 3 265 56 85
13826 marketing low No No No 8 5 279 25 72
13827 marketing low No No No 8 4 225 87 89
13828 marketing low No Yes No 8 3 158 62 40
13829 sales medium No No No 4 4 211 72 75
13830 sales medium No No No 3 4 175 49 94
13831 sales medium No No No 10 4 224 57 91
13832 sales medium No No No 10 3 190 63 65
13833 sales medium No No No 7 5 240 91 63
13834 sales medium No No No 7 5 225 70 68
13835 sales medium No No No 7 5 192 66 95
13836 IT medium No No No 7 5 262 77 48
13837 product_mng medium No Yes No 3 3 250 68 97
13838 product_mng medium No No No 10 3 155 34 46
13839 product_mng medium No Yes No 10 4 238 97 64
13840 product_mng medium No No No 10 4 249 57 75
13841 IT medium No No No 10 3 272 66 65
13842 management high No No No 10 4 162 68 67
13843 management high No No No 10 4 254 49 78
13844 management high No No No 3 4 184 72 66
13845 management high No No No 10 4 269 77 89
13846 management high No No No 10 3 201 77 73
13847 management high No No No 10 4 247 59 73
13848 marketing medium No No No 10 6 221 41 67
13849 sales medium No No No 10 5 247 94 64
13850 accounting medium No No No 10 4 135 91 61
13851 support medium No Yes No 4 3 260 70 84
13852 technical high No No No 3 3 188 51 52
13853 management low No No No 5 4 159 22 70
13854 marketing medium No No No 2 3 153 69 65
13855 marketing medium No No No 7 5 167 20 68
13856 marketing medium No No No 7 3 158 90 85
13857 sales medium No No No 7 3 180 76 85
13858 sales medium No No No 7 3 211 88 51
13859 sales medium No Yes No 7 4 104 31 63
13860 sales medium No No No 3 6 174 17 66
13861 sales medium No No No 7 3 195 91 77
13862 sales medium No Yes No 7 5 211 97 38
13863 sales medium No No No 7 5 232 61 77
13864 sales low No No No 3 5 216 74 67
13865 IT low No No No 3 5 265 65 82
13866 product_mng low No No No 3 5 184 87 73
13867 product_mng low No No No 3 5 244 56 71
13868 product_mng low No No No 3 4 202 78 69
13869 product_mng low No No No 2 3 146 73 57
13870 IT low No No No 6 4 161 66 78
13871 RandD high No Yes No 3 5 280 15 81
13872 RandD low No Yes No 8 5 208 52 69
13873 RandD high No No No 8 6 134 44 66
13874 RandD high No No No 8 3 162 70 70
13875 RandD low No Yes No 8 5 209 63 52
13876 RandD low No No No 8 3 265 89 59
13877 marketing high No No No 3 4 173 96 85
13878 sales low No Yes No 10 4 261 98 99
13879 accounting medium No No No 10 3 204 62 82
13880 support high No Yes No 10 3 144 62 73
13881 technical medium No No No 8 5 113 69 43
13882 management medium No No No 8 4 144 50 91
13883 marketing medium No No No 8 5 140 71 93
13884 marketing medium No No No 4 3 245 50 68
13885 marketing high No No No 3 3 188 93 60
13886 sales medium No Yes No 10 5 199 95 77
13887 sales medium No Yes No 10 6 154 17 61
13888 sales medium No No No 7 4 138 92 68
13889 sales high No No No 7 3 147 64 48
13890 sales medium No No No 7 6 173 27 42
13891 sales high No No No 7 3 223 66 87
13892 sales low No No No 3 3 200 59 69
13893 sales medium No No No 10 4 189 93 98
13894 technical medium No No No 10 5 133 58 67
13895 support medium No No No 10 3 160 96 60
13896 support medium No No No 10 3 153 69 85
13897 support low No Yes No 10 4 142 41 38
13898 support low No No No 10 3 167 36 41
13899 support low No No No 2 4 227 71 78
13900 support low No No No 4 4 144 94 90
13901 support low No No No 3 4 140 51 76
13902 support low No Yes No 3 4 220 83 48
13903 support low No No No 3 3 180 22 62
13904 support low No No No 4 4 173 66 89
13905 support low No No No 5 3 179 14 58
13906 technical low No Yes No 5 5 137 16 96
13907 technical high No No No 3 3 165 81 78
13908 technical low No No No 3 3 177 73 94
13909 management low No No No 3 5 168 70 58
13910 IT low No No No 4 3 245 62 73
13911 IT low No No No 2 5 258 50 83
13912 IT high No No No 2 3 159 70 88
13913 IT low No Yes No 3 3 163 53 73
13914 IT low No No No 2 3 174 87 90
13915 product_mng low No Yes No 2 3 214 59 60
13916 product_mng high No Yes No 3 4 191 94 67
13917 product_mng low No No No 5 5 272 20 53
13918 product_mng medium No No No 2 3 183 42 44
13919 IT high No No No 2 4 135 43 66
13920 management high No No No 2 6 154 43 76
13921 management high No No No 3 5 238 77 86
13922 management high No No No 3 2 235 76 98
13923 management high No No No 4 3 215 82 90
13924 management high No No No 2 5 234 75 66
13925 management high No No No 3 4 187 63 98
13926 sales medium No No No 3 3 133 51 75
13927 sales medium No No No 5 3 123 23 70
13928 sales medium No No No 3 4 202 77 58
13929 sales medium No No No 3 4 140 54 63
13930 sales high No Yes No 3 4 182 63 85
13931 sales low No Yes No 2 3 179 55 45
13932 sales medium No Yes No 3 3 150 31 63
13933 sales medium No No No 3 4 151 98 74
13934 sales medium No No No 7 6 117 16 95
13935 sales medium No No No 7 3 156 54 78
13936 sales medium No No No 7 3 211 73 48
13937 sales medium Yes No No 7 6 286 16 63
13938 sales medium Yes No No 7 5 233 57 82
13939 sales medium Yes Yes No 3 4 222 88 88
13940 sales medium Yes No No 7 4 258 95 81
13941 sales high Yes No No 7 5 231 93 70
13942 sales low Yes No No 7 3 220 91 58
13943 sales low Yes No No 3 4 134 77 82
13944 sales low No Yes No 3 6 141 24 94
13945 sales high No Yes No 3 5 160 74 74
13946 sales low No No No 3 4 259 53 59
13947 sales low No No No 3 5 232 89 77
13948 sales low No No No 2 5 272 23 77
13949 sales high No No No 6 3 215 69 66
13950 sales low No No No 3 4 222 52 72
13951 sales low No No No 8 3 244 90 58
13952 sales low No Yes No 8 5 224 92 63
13953 sales low No Yes No 8 5 200 72 59
13954 sales low No No No 8 4 143 92 61
13955 sales low No No No 8 5 238 79 86
13956 sales low No No No 3 4 145 48 89
13957 sales medium No No No 10 4 108 27 76
13958 sales medium No No No 10 3 247 67 49
13959 sales medium No No No 10 3 213 48 70
13960 IT medium No Yes No 8 4 209 99 60
13961 product_mng medium No No No 8 4 240 49 88
13962 product_mng medium No Yes No 8 3 100 39 45
13963 product_mng medium No Yes No 4 4 265 99 92
13964 product_mng medium No No No 3 3 209 78 57
13965 IT medium No No No 10 3 154 50 73
13966 management high No No No 10 5 230 61 79
13967 management high Yes No No 7 4 208 88 60
13968 management high Yes Yes No 7 2 141 44 44
13969 management high Yes Yes No 7 3 262 73 78
13970 management high Yes No No 7 4 206 58 84
13971 management high Yes Yes No 3 3 166 74 98
13972 marketing medium Yes No No 10 4 117 32 48
13973 sales medium No No No 10 4 273 88 83
13974 accounting medium No No No 10 4 270 81 90
13975 support low No No No 10 3 138 59 92
13976 technical low No No No 10 3 235 79 65
13977 management low No Yes No 10 4 190 92 64
13978 marketing low No No No 3 3 192 76 85
13979 marketing low No Yes No 3 5 214 91 65
13980 marketing low No Yes No 2 4 242 80 84
13981 sales low No No No 2 4 233 73 72
13982 sales low No No No 4 3 218 88 53
13983 sales low No No No 4 5 125 65 40
13984 sales low No No No 2 4 178 84 50
13985 sales low No No No 3 5 272 93 50
13986 sales low No No No 4 3 265 64 60
13987 sales low No No No 3 4 271 66 72
13988 sales low No Yes No 3 3 179 76 56
13989 IT low No No No 4 3 118 34 72
13990 product_mng low No No No 5 4 196 48 80
13991 product_mng low No No No 2 4 173 79 61
13992 product_mng low No No No 3 4 156 82 67
13993 product_mng low No No No 3 2 180 51 71
13994 IT low No No No 3 4 263 84 78
13995 management high No No No 3 5 134 66 79
13996 management high No Yes No 3 3 189 72 88
13997 management high No No No 4 4 167 53 91
13998 management high No Yes No 2 5 132 81 80
13999 management high No No No 2 3 209 58 90
14000 management high No Yes No 5 2 227 82 56
14001 marketing medium No No No 3 4 239 72 99
14002 sales medium No No No 4 4 172 90 54
14003 accounting medium No No No 4 3 188 98 91
14004 support medium No No No 3 3 265 56 74
